code_edi;tableau_nom;libelle_ligne;label_col1;label_col2;label_col3
1220;Table 1;"(cod e = 1208
)
(Typ e
=Tex te)";Valeur 1;Valeur 2;Valeur 3
1222;Table 1;"(cod e = 1221)
(Typ e
=Tex te)";Valeur 1;Valeur 2;Valeur 3
1224;Table 1;"(cod e = 1221)
(Typ e
=Tex te)";Valeur 1;Valeur 2;Valeur 3
1227;Table 1;"(cod e = 1221)
(Typ e
=Tex te)";Valeur 1;Valeur 2;Valeur 3
1228;Table 1;"(cod e = 1221)
(Typ e
=Tex te)";Valeur 1;Valeur 2;Valeur 3
1229;Table 1;"(cod e = 1221)
(Typ e
=Tex te)";Valeur 1;Valeur 2;Valeur 3
1250;Table 1;"(cod e = 1221)
(Typ e
=Tex te)";Valeur 1;Valeur 2;Valeur 3
1251;Table 1;"(cod e = 1221)
(Typ e
=Tex te)";Valeur 1;Valeur 2;Valeur 3
1252;Table 1;"(cod e = 1221)
(Typ e
=Tex te)";Valeur 1;Valeur 2;Valeur 3
1253;Table 1;"(cod e = 1221)
(Typ e
=Tex te)";Valeur 1;Valeur 2;Valeur 3
1255;Table 1;TOT AL;Valeur 1;Valeur 2;Valeur 3
1257;Table 1;TOT AL;Valeur 1;Valeur 2;Valeur 3
1260;Table 1;TOT AL;Valeur 1;Valeur 2;Valeur 3
1261;Table 1;TOT AL;Valeur 1;Valeur 2;Valeur 3
1262;Table 1;TOT AL;Valeur 1;Valeur 2;Valeur 3
1263;Table 1;TOT AL;Valeur 1;Valeur 2;Valeur 3
1264;Table 1;TOT AL;Valeur 1;Valeur 2;Valeur 3
1265;Table 1;TOT AL;Valeur 1;Valeur 2;Valeur 3
1266;Table 1;TOT AL;Valeur 1;Valeur 2;Valeur 3
1267;Table 1;"(code
= 1267)
(Type
=Text e)";Valeur 1;Valeur 2;Valeur 3
1268;Table 1;"(code
= 1267)
(Type
=Text e)";Valeur 1;Valeur 2;Valeur 3
1269;Table 1;"(code
= 1267)
(Type
=Text e)";Valeur 1;Valeur 2;Valeur 3
14964;Table 1;"(code
= 1267)
(Type
=Text e)";Valeur 1;Valeur 2;Valeur 3
14965;Table 1;"(code
= 1267)
(Type
=Text e)";Valeur 1;Valeur 2;Valeur 3
14040;Table 1;"(code
= 1267)
(Type
=Text e)";Valeur 1;Valeur 2;Valeur 3
14041;Table 1;"(code
= 1267)
(Type
=Text e)";Valeur 1;Valeur 2;Valeur 3
17919;Table 1;"(code
= 1267)
(Type
=Text e)";Valeur 1;Valeur 2;Valeur 3
1270;Table 1;"(code
= 1267)
(Type
=Text e)";Valeur 1;Valeur 2;Valeur 3
1271;Table 1;"(code
= 1267)
(Type
=Text e)";Valeur 1;Valeur 2;Valeur 3
1272;Table 1;"(code
= 1267)
(Type
=Text e)";Valeur 1;Valeur 2;Valeur 3
1273;Table 1;"(code
= 1267)
(Type
=Text e)";Valeur 1;Valeur 2;Valeur 3
1274;Table 1;"(code
= 1267)
(Type
=Text e)";Valeur 1;Valeur 2;Valeur 3
1276;Table 1;TOT AL;Valeur 1;Valeur 2;Valeur 3
1277;Table 1;TOT AL;Valeur 1;Valeur 2;Valeur 3
14966;Table 1;TOT AL;Valeur 1;Valeur 2;Valeur 3
14967;Table 1;TOT AL;Valeur 1;Valeur 2;Valeur 3
14042;Table 1;TOT AL;Valeur 1;Valeur 2;Valeur 3
14043;Table 1;TOT AL;Valeur 1;Valeur 2;Valeur 3
17920;Table 1;TOT AL;Valeur 1;Valeur 2;Valeur 3
1278;Table 1;TOT AL;Valeur 1;Valeur 2;Valeur 3
1279;Table 1;TOT AL;Valeur 1;Valeur 2;Valeur 3
1280;Table 1;TOT AL;Valeur 1;Valeur 2;Valeur 3
1281;Table 1;TOT AL;Valeur 1;Valeur 2;Valeur 3
1282;Table 1;TOT AL;Valeur 1;Valeur 2;Valeur 3
1401;Table 1;I. Stocks Approvisionnement;Valeur 1;Valeur 2;Valeur 3
1402;Table 1;I. Stocks Approvisionnement;Valeur 1;Valeur 2;Valeur 3
1403;Table 1;I. Stocks Approvisionnement;Valeur 1;Valeur 2;Valeur 3
1404;Table 1;I. Stocks Approvisionnement;Valeur 1;Valeur 2;Valeur 3
1405;Table 1;I. Stocks Approvisionnement;Valeur 1;Valeur 2;Valeur 3
1406;Table 1;I. Stocks Approvisionnement;Valeur 1;Valeur 2;Valeur 3
1407;Table 1;I. Stocks Approvisionnement;Valeur 1;Valeur 2;Valeur 3
1409;Table 1;1- Biens et produits destinés à la revente en l'état;Valeur 1;Valeur 2;Valeur 3
1410;Table 1;1- Biens et produits destinés à la revente en l'état;Valeur 1;Valeur 2;Valeur 3
1411;Table 1;1- Biens et produits destinés à la revente en l'état;Valeur 1;Valeur 2;Valeur 3
1412;Table 1;1- Biens et produits destinés à la revente en l'état;Valeur 1;Valeur 2;Valeur 3
1413;Table 1;1- Biens et produits destinés à la revente en l'état;Valeur 1;Valeur 2;Valeur 3
1414;Table 1;1- Biens et produits destinés à la revente en l'état;Valeur 1;Valeur 2;Valeur 3
1415;Table 1;1- Biens et produits destinés à la revente en l'état;Valeur 1;Valeur 2;Valeur 3
1417;Table 1;* Biens immeubles;Valeur 1;Valeur 2;Valeur 3
1418;Table 1;* Biens immeubles;Valeur 1;Valeur 2;Valeur 3
1419;Table 1;* Biens immeubles;Valeur 1;Valeur 2;Valeur 3
1420;Table 1;* Biens immeubles;Valeur 1;Valeur 2;Valeur 3
1421;Table 1;* Biens immeubles;Valeur 1;Valeur 2;Valeur 3
1422;Table 1;* Biens immeubles;Valeur 1;Valeur 2;Valeur 3
1423;Table 1;* Biens immeubles;Valeur 1;Valeur 2;Valeur 3
1425;Table 1;* Biens meubles;Valeur 1;Valeur 2;Valeur 3
1426;Table 1;* Biens meubles;Valeur 1;Valeur 2;Valeur 3
1427;Table 1;* Biens meubles;Valeur 1;Valeur 2;Valeur 3
1428;Table 1;* Biens meubles;Valeur 1;Valeur 2;Valeur 3
1429;Table 1;* Biens meubles;Valeur 1;Valeur 2;Valeur 3
1430;Table 1;* Biens meubles;Valeur 1;Valeur 2;Valeur 3
1431;Table 1;* Biens meubles;Valeur 1;Valeur 2;Valeur 3
1433;Table 1;2- Biens et Matières Premières destinés aux activités de production et de transformation;Valeur 1;Valeur 2;Valeur 3
1434;Table 1;2- Biens et Matières Premières destinés aux activités de production et de transformation;Valeur 1;Valeur 2;Valeur 3
1435;Table 1;2- Biens et Matières Premières destinés aux activités de production et de transformation;Valeur 1;Valeur 2;Valeur 3
1436;Table 1;2- Biens et Matières Premières destinés aux activités de production et de transformation;Valeur 1;Valeur 2;Valeur 3
1437;Table 1;2- Biens et Matières Premières destinés aux activités de production et de transformation;Valeur 1;Valeur 2;Valeur 3
1438;Table 1;2- Biens et Matières Premières destinés aux activités de production et de transformation;Valeur 1;Valeur 2;Valeur 3
1439;Table 1;2- Biens et Matières Premières destinés aux activités de production et de transformation;Valeur 1;Valeur 2;Valeur 3
1449;Table 1;3- Matières premières;Valeur 1;Valeur 2;Valeur 3
1450;Table 1;3- Matières premières;Valeur 1;Valeur 2;Valeur 3
1451;Table 1;3- Matières premières;Valeur 1;Valeur 2;Valeur 3
1452;Table 1;3- Matières premières;Valeur 1;Valeur 2;Valeur 3
1453;Table 1;3- Matières premières;Valeur 1;Valeur 2;Valeur 3
1454;Table 1;3- Matières premières;Valeur 1;Valeur 2;Valeur 3
1455;Table 1;3- Matières premières;Valeur 1;Valeur 2;Valeur 3
1457;Table 1;4- Matières consommables;Valeur 1;Valeur 2;Valeur 3
1458;Table 1;4- Matières consommables;Valeur 1;Valeur 2;Valeur 3
1459;Table 1;4- Matières consommables;Valeur 1;Valeur 2;Valeur 3
1460;Table 1;4- Matières consommables;Valeur 1;Valeur 2;Valeur 3
1461;Table 1;4- Matières consommables;Valeur 1;Valeur 2;Valeur 3
1462;Table 1;4- Matières consommables;Valeur 1;Valeur 2;Valeur 3
1463;Table 1;4- Matières consommables;Valeur 1;Valeur 2;Valeur 3
1465;Table 1;5 - Pièces détachées;Valeur 1;Valeur 2;Valeur 3
1466;Table 1;5 - Pièces détachées;Valeur 1;Valeur 2;Valeur 3
1467;Table 1;5 - Pièces détachées;Valeur 1;Valeur 2;Valeur 3
1468;Table 1;5 - Pièces détachées;Valeur 1;Valeur 2;Valeur 3
1469;Table 1;5 - Pièces détachées;Valeur 1;Valeur 2;Valeur 3
1470;Table 1;5 - Pièces détachées;Valeur 1;Valeur 2;Valeur 3
1471;Table 1;5 - Pièces détachées;Valeur 1;Valeur 2;Valeur 3
1473;Table 1;6- Carburants, lubrifiants pour véhicules de transport;Valeur 1;Valeur 2;Valeur 3
1474;Table 1;6- Carburants, lubrifiants pour véhicules de transport;Valeur 1;Valeur 2;Valeur 3
1475;Table 1;6- Carburants, lubrifiants pour véhicules de transport;Valeur 1;Valeur 2;Valeur 3
1476;Table 1;6- Carburants, lubrifiants pour véhicules de transport;Valeur 1;Valeur 2;Valeur 3
1477;Table 1;6- Carburants, lubrifiants pour véhicules de transport;Valeur 1;Valeur 2;Valeur 3
1478;Table 1;6- Carburants, lubrifiants pour véhicules de transport;Valeur 1;Valeur 2;Valeur 3
1479;Table 1;6- Carburants, lubrifiants pour véhicules de transport;Valeur 1;Valeur 2;Valeur 3
1481;Table 1;- Emballage;Valeur 1;Valeur 2;Valeur 3
1482;Table 1;- Emballage;Valeur 1;Valeur 2;Valeur 3
1483;Table 1;- Emballage;Valeur 1;Valeur 2;Valeur 3
1484;Table 1;- Emballage;Valeur 1;Valeur 2;Valeur 3
1485;Table 1;- Emballage;Valeur 1;Valeur 2;Valeur 3
1486;Table 1;- Emballage;Valeur 1;Valeur 2;Valeur 3
1487;Table 1;- Emballage;Valeur 1;Valeur 2;Valeur 3
1555;Table 1;7 * récupérables;Valeur 1;Valeur 2;Valeur 3
1556;Table 1;7 * récupérables;Valeur 1;Valeur 2;Valeur 3
1557;Table 1;7 * récupérables;Valeur 1;Valeur 2;Valeur 3
1558;Table 1;7 * récupérables;Valeur 1;Valeur 2;Valeur 3
1559;Table 1;7 * récupérables;Valeur 1;Valeur 2;Valeur 3
1560;Table 1;7 * récupérables;Valeur 1;Valeur 2;Valeur 3
1561;Table 1;7 * récupérables;Valeur 1;Valeur 2;Valeur 3
1596;Table 1;8 * vendus;Valeur 1;Valeur 2;Valeur 3
1597;Table 1;8 * vendus;Valeur 1;Valeur 2;Valeur 3
1598;Table 1;8 * vendus;Valeur 1;Valeur 2;Valeur 3
1599;Table 1;8 * vendus;Valeur 1;Valeur 2;Valeur 3
1600;Table 1;8 * vendus;Valeur 1;Valeur 2;Valeur 3
1601;Table 1;8 * vendus;Valeur 1;Valeur 2;Valeur 3
1602;Table 1;8 * vendus;Valeur 1;Valeur 2;Valeur 3
1604;Table 1;9 * perdus;Valeur 1;Valeur 2;Valeur 3
1605;Table 1;9 * perdus;Valeur 1;Valeur 2;Valeur 3
1606;Table 1;9 * perdus;Valeur 1;Valeur 2;Valeur 3
1607;Table 1;9 * perdus;Valeur 1;Valeur 2;Valeur 3
1608;Table 1;9 * perdus;Valeur 1;Valeur 2;Valeur 3
1609;Table 1;9 * perdus;Valeur 1;Valeur 2;Valeur 3
1610;Table 1;9 * perdus;Valeur 1;Valeur 2;Valeur 3
1612;Table 1;10- Total stocks approvisionnement;Valeur 1;Valeur 2;Valeur 3
1613;Table 1;10- Total stocks approvisionnement;Valeur 1;Valeur 2;Valeur 3
1614;Table 1;10- Total stocks approvisionnement;Valeur 1;Valeur 2;Valeur 3
1615;Table 1;10- Total stocks approvisionnement;Valeur 1;Valeur 2;Valeur 3
1616;Table 1;10- Total stocks approvisionnement;Valeur 1;Valeur 2;Valeur 3
1617;Table 1;10- Total stocks approvisionnement;Valeur 1;Valeur 2;Valeur 3
1618;Table 1;10- Total stocks approvisionnement;Valeur 1;Valeur 2;Valeur 3
1635;Table 1;II. Stock en cours Production de biens et service;Valeur 1;Valeur 2;Valeur 3
1636;Table 1;II. Stock en cours Production de biens et service;Valeur 1;Valeur 2;Valeur 3
1637;Table 1;II. Stock en cours Production de biens et service;Valeur 1;Valeur 2;Valeur 3
1638;Table 1;II. Stock en cours Production de biens et service;Valeur 1;Valeur 2;Valeur 3
1639;Table 1;II. Stock en cours Production de biens et service;Valeur 1;Valeur 2;Valeur 3
1640;Table 1;II. Stock en cours Production de biens et service;Valeur 1;Valeur 2;Valeur 3
1641;Table 1;II. Stock en cours Production de biens et service;Valeur 1;Valeur 2;Valeur 3
1643;Table 1;11- Produits en cours;Valeur 1;Valeur 2;Valeur 3
1644;Table 1;11- Produits en cours;Valeur 1;Valeur 2;Valeur 3
1645;Table 1;11- Produits en cours;Valeur 1;Valeur 2;Valeur 3
1646;Table 1;11- Produits en cours;Valeur 1;Valeur 2;Valeur 3
1647;Table 1;11- Produits en cours;Valeur 1;Valeur 2;Valeur 3
1648;Table 1;11- Produits en cours;Valeur 1;Valeur 2;Valeur 3
1649;Table 1;11- Produits en cours;Valeur 1;Valeur 2;Valeur 3
1656;Table 1;12- Etudes en cours;Valeur 1;Valeur 2;Valeur 3
1657;Table 1;12- Etudes en cours;Valeur 1;Valeur 2;Valeur 3
1658;Table 1;12- Etudes en cours;Valeur 1;Valeur 2;Valeur 3
1659;Table 1;12- Etudes en cours;Valeur 1;Valeur 2;Valeur 3
1660;Table 1;12- Etudes en cours;Valeur 1;Valeur 2;Valeur 3
1661;Table 1;12- Etudes en cours;Valeur 1;Valeur 2;Valeur 3
1662;Table 1;12- Etudes en cours;Valeur 1;Valeur 2;Valeur 3
1664;Table 1;13- Travaux en cours;Valeur 1;Valeur 2;Valeur 3
1665;Table 1;13- Travaux en cours;Valeur 1;Valeur 2;Valeur 3
1666;Table 1;13- Travaux en cours;Valeur 1;Valeur 2;Valeur 3
1667;Table 1;13- Travaux en cours;Valeur 1;Valeur 2;Valeur 3
1668;Table 1;13- Travaux en cours;Valeur 1;Valeur 2;Valeur 3
1669;Table 1;13- Travaux en cours;Valeur 1;Valeur 2;Valeur 3
1670;Table 1;13- Travaux en cours;Valeur 1;Valeur 2;Valeur 3
1672;Table 1;14- Services en cours;Valeur 1;Valeur 2;Valeur 3
1673;Table 1;14- Services en cours;Valeur 1;Valeur 2;Valeur 3
1674;Table 1;14- Services en cours;Valeur 1;Valeur 2;Valeur 3
1675;Table 1;14- Services en cours;Valeur 1;Valeur 2;Valeur 3
1676;Table 1;14- Services en cours;Valeur 1;Valeur 2;Valeur 3
1677;Table 1;14- Services en cours;Valeur 1;Valeur 2;Valeur 3
1678;Table 1;14- Services en cours;Valeur 1;Valeur 2;Valeur 3
1685;Table 1;15- Total Stocks des en cours;Valeur 1;Valeur 2;Valeur 3
1686;Table 1;15- Total Stocks des en cours;Valeur 1;Valeur 2;Valeur 3
1687;Table 1;15- Total Stocks des en cours;Valeur 1;Valeur 2;Valeur 3
1688;Table 1;15- Total Stocks des en cours;Valeur 1;Valeur 2;Valeur 3
1689;Table 1;15- Total Stocks des en cours;Valeur 1;Valeur 2;Valeur 3
1690;Table 1;15- Total Stocks des en cours;Valeur 1;Valeur 2;Valeur 3
1691;Table 1;15- Total Stocks des en cours;Valeur 1;Valeur 2;Valeur 3
1736;Table 1;III. Stock Produits finis;Valeur 1;Valeur 2;Valeur 3
1737;Table 1;III. Stock Produits finis;Valeur 1;Valeur 2;Valeur 3
1738;Table 1;III. Stock Produits finis;Valeur 1;Valeur 2;Valeur 3
1739;Table 1;III. Stock Produits finis;Valeur 1;Valeur 2;Valeur 3
1740;Table 1;III. Stock Produits finis;Valeur 1;Valeur 2;Valeur 3
1741;Table 1;III. Stock Produits finis;Valeur 1;Valeur 2;Valeur 3
1742;Table 1;III. Stock Produits finis;Valeur 1;Valeur 2;Valeur 3
1757;Table 1;16- Produits finis;Valeur 1;Valeur 2;Valeur 3
1758;Table 1;16- Produits finis;Valeur 1;Valeur 2;Valeur 3
1759;Table 1;16- Produits finis;Valeur 1;Valeur 2;Valeur 3
1760;Table 1;16- Produits finis;Valeur 1;Valeur 2;Valeur 3
1761;Table 1;16- Produits finis;Valeur 1;Valeur 2;Valeur 3
1762;Table 1;16- Produits finis;Valeur 1;Valeur 2;Valeur 3
1763;Table 1;16- Produits finis;Valeur 1;Valeur 2;Valeur 3
1769;Table 1;17- Biens finis;Valeur 1;Valeur 2;Valeur 3
1770;Table 1;17- Biens finis;Valeur 1;Valeur 2;Valeur 3
1771;Table 1;17- Biens finis;Valeur 1;Valeur 2;Valeur 3
1772;Table 1;17- Biens finis;Valeur 1;Valeur 2;Valeur 3
1773;Table 1;17- Biens finis;Valeur 1;Valeur 2;Valeur 3
1774;Table 1;17- Biens finis;Valeur 1;Valeur 2;Valeur 3
1775;Table 1;17- Biens finis;Valeur 1;Valeur 2;Valeur 3
1800;Table 1;18- Total Stocks Produits et Biens finis;Valeur 1;Valeur 2;Valeur 3
1801;Table 1;18- Total Stocks Produits et Biens finis;Valeur 1;Valeur 2;Valeur 3
1802;Table 1;18- Total Stocks Produits et Biens finis;Valeur 1;Valeur 2;Valeur 3
1803;Table 1;18- Total Stocks Produits et Biens finis;Valeur 1;Valeur 2;Valeur 3
1804;Table 1;18- Total Stocks Produits et Biens finis;Valeur 1;Valeur 2;Valeur 3
1805;Table 1;18- Total Stocks Produits et Biens finis;Valeur 1;Valeur 2;Valeur 3
1806;Table 1;18- Total Stocks Produits et Biens finis;Valeur 1;Valeur 2;Valeur 3
1819;Table 1;IV . Stock Produits résiduels;Valeur 1;Valeur 2;Valeur 3
1820;Table 1;IV . Stock Produits résiduels;Valeur 1;Valeur 2;Valeur 3
1821;Table 1;IV . Stock Produits résiduels;Valeur 1;Valeur 2;Valeur 3
1822;Table 1;IV . Stock Produits résiduels;Valeur 1;Valeur 2;Valeur 3
1823;Table 1;IV . Stock Produits résiduels;Valeur 1;Valeur 2;Valeur 3
1824;Table 1;IV . Stock Produits résiduels;Valeur 1;Valeur 2;Valeur 3
1825;Table 1;IV . Stock Produits résiduels;Valeur 1;Valeur 2;Valeur 3
1836;Table 1;19- Déchets;Valeur 1;Valeur 2;Valeur 3
1837;Table 1;19- Déchets;Valeur 1;Valeur 2;Valeur 3
1838;Table 1;19- Déchets;Valeur 1;Valeur 2;Valeur 3
1839;Table 1;19- Déchets;Valeur 1;Valeur 2;Valeur 3
1840;Table 1;19- Déchets;Valeur 1;Valeur 2;Valeur 3
1841;Table 1;19- Déchets;Valeur 1;Valeur 2;Valeur 3
1842;Table 1;19- Déchets;Valeur 1;Valeur 2;Valeur 3
1853;Table 1;20- Rebuts;Valeur 1;Valeur 2;Valeur 3
1854;Table 1;20- Rebuts;Valeur 1;Valeur 2;Valeur 3
1855;Table 1;20- Rebuts;Valeur 1;Valeur 2;Valeur 3
1856;Table 1;20- Rebuts;Valeur 1;Valeur 2;Valeur 3
1857;Table 1;20- Rebuts;Valeur 1;Valeur 2;Valeur 3
1858;Table 1;20- Rebuts;Valeur 1;Valeur 2;Valeur 3
1859;Table 1;20- Rebuts;Valeur 1;Valeur 2;Valeur 3
1861;Table 1;21- Matières de récupération;Valeur 1;Valeur 2;Valeur 3
1862;Table 1;21- Matières de récupération;Valeur 1;Valeur 2;Valeur 3
1863;Table 1;21- Matières de récupération;Valeur 1;Valeur 2;Valeur 3
1864;Table 1;21- Matières de récupération;Valeur 1;Valeur 2;Valeur 3
1865;Table 1;21- Matières de récupération;Valeur 1;Valeur 2;Valeur 3
1866;Table 1;21- Matières de récupération;Valeur 1;Valeur 2;Valeur 3
1867;Table 1;21- Matières de récupération;Valeur 1;Valeur 2;Valeur 3
1869;Table 1;22- Total Stocks Produits résiduels;Valeur 1;Valeur 2;Valeur 3
1870;Table 1;22- Total Stocks Produits résiduels;Valeur 1;Valeur 2;Valeur 3
1871;Table 1;22- Total Stocks Produits résiduels;Valeur 1;Valeur 2;Valeur 3
1872;Table 1;22- Total Stocks Produits résiduels;Valeur 1;Valeur 2;Valeur 3
1873;Table 1;22- Total Stocks Produits résiduels;Valeur 1;Valeur 2;Valeur 3
1874;Table 1;22- Total Stocks Produits résiduels;Valeur 1;Valeur 2;Valeur 3
1875;Table 1;22- Total Stocks Produits résiduels;Valeur 1;Valeur 2;Valeur 3
1886;Table 1;"23- TOTAL GENERAL (ligne
10+15+18+22)";Valeur 1;Valeur 2;Valeur 3
1887;Table 1;"23- TOTAL GENERAL (ligne
10+15+18+22)";Valeur 1;Valeur 2;Valeur 3
1888;Table 1;"23- TOTAL GENERAL (ligne
10+15+18+22)";Valeur 1;Valeur 2;Valeur 3
1889;Table 1;"23- TOTAL GENERAL (ligne
10+15+18+22)";Valeur 1;Valeur 2;Valeur 3
1890;Table 1;"23- TOTAL GENERAL (ligne
10+15+18+22)";Valeur 1;Valeur 2;Valeur 3
1891;Table 1;"23- TOTAL GENERAL (ligne
10+15+18+22)";Valeur 1;Valeur 2;Valeur 3
1892;Table 1;"23- TOTAL GENERAL (ligne
10+15+18+22)";Valeur 1;Valeur 2;Valeur 3
14068;Table 1;Financement permanent;Valeur 1;Valeur 2;Valeur 3
14069;Table 1;Financement permanent;Valeur 1;Valeur 2;Valeur 3
14071;Table 1;Immobilisations brutes;Valeur 1;Valeur 2;Valeur 3
14072;Table 1;Immobilisations brutes;Valeur 1;Valeur 2;Valeur 3
14074;Table 1;Rentrées sur immobilisations;Valeur 1;Valeur 2;Valeur 3
14075;Table 1;Rentrées sur immobilisations;Valeur 1;Valeur 2;Valeur 3
14077;Table 1;Remboursement des dettes de financement;Valeur 1;Valeur 2;Valeur 3
14078;Table 1;Remboursement des dettes de financement;Valeur 1;Valeur 2;Valeur 3
14080;Table 1;Produits;Valeur 1;Valeur 2;Valeur 3
14081;Table 1;Produits;Valeur 1;Valeur 2;Valeur 3
14083;Table 1;Charges;Valeur 1;Valeur 2;Valeur 3
14084;Table 1;Charges;Valeur 1;Valeur 2;Valeur 3
14086;Table 1;TOTAL DES ENTREES;Valeur 1;Valeur 2;Valeur 3
14087;Table 1;TOTAL DES ENTREES;Valeur 1;Valeur 2;Valeur 3
16394;Table 1;TOTAL DES SORTIES;Valeur 1;Valeur 2;Valeur 3
16395;Table 1;TOTAL DES SORTIES;Valeur 1;Valeur 2;Valeur 3
16397;Table 1;BALANCE DEVISES;Valeur 1;Valeur 2;Valeur 3
16398;Table 1;BALANCE DEVISES;Valeur 1;Valeur 2;Valeur 3
16400;Table 1;TOTAL;Valeur 1;Valeur 2;Valeur 3
16401;Table 1;TOTAL;Valeur 1;Valeur 2;Valeur 3
14088;Table 1;(code = 14088) (Type =Texte);Valeur 1;Valeur 2;Valeur 3
14089;Table 1;(code = 14088) (Type =Texte);Valeur 1;Valeur 2;Valeur 3
14090;Table 1;(code = 14088) (Type =Texte);Valeur 1;Valeur 2;Valeur 3
14091;Table 1;(code = 14091) (Type =Texte);Valeur 1;Valeur 2;Valeur 3
14092;Table 1;(code = 14091) (Type =Texte);Valeur 1;Valeur 2;Valeur 3
14093;Table 1;(code = 14091) (Type =Texte);Valeur 1;Valeur 2;Valeur 3
14098;Table 1;I- Dérogations aux principes comptables fondamentaux;Valeur 1;Valeur 2;Valeur 3
14099;Table 1;I- Dérogations aux principes comptables fondamentaux;Valeur 1;Valeur 2;Valeur 3
14101;Table 1;II- Dérogations aux méthodes d'évaluation;Valeur 1;Valeur 2;Valeur 3
14102;Table 1;II- Dérogations aux méthodes d'évaluation;Valeur 1;Valeur 2;Valeur 3
14104;Table 1;III- Dérogations aux règles;Valeur 1;Valeur 2;Valeur 3
14105;Table 1;III- Dérogations aux règles;Valeur 1;Valeur 2;Valeur 3
14113;Table 1;1- Financement permanent;Valeur 1;Valeur 2;Valeur 3
14120;Table 1;1- Financement permanent;Valeur 1;Valeur 2;Valeur 3
14127;Table 1;1- Financement permanent;Valeur 1;Valeur 2;Valeur 3
14134;Table 1;1- Financement permanent;Valeur 1;Valeur 2;Valeur 3
14114;Table 1;2- Moins actif immobilisé;Valeur 1;Valeur 2;Valeur 3
14121;Table 1;2- Moins actif immobilisé;Valeur 1;Valeur 2;Valeur 3
14128;Table 1;2- Moins actif immobilisé;Valeur 1;Valeur 2;Valeur 3
14135;Table 1;2- Moins actif immobilisé;Valeur 1;Valeur 2;Valeur 3
14115;Table 1;3- FONDS DE ROULEMENT FONCTIONNEL (1 - 2) (A);Valeur 1;Valeur 2;Valeur 3
14122;Table 1;3- FONDS DE ROULEMENT FONCTIONNEL (1 - 2) (A);Valeur 1;Valeur 2;Valeur 3
14129;Table 1;3- FONDS DE ROULEMENT FONCTIONNEL (1 - 2) (A);Valeur 1;Valeur 2;Valeur 3
14136;Table 1;3- FONDS DE ROULEMENT FONCTIONNEL (1 - 2) (A);Valeur 1;Valeur 2;Valeur 3
14116;Table 1;4- Actif circulant;Valeur 1;Valeur 2;Valeur 3
14123;Table 1;4- Actif circulant;Valeur 1;Valeur 2;Valeur 3
14130;Table 1;4- Actif circulant;Valeur 1;Valeur 2;Valeur 3
14137;Table 1;4- Actif circulant;Valeur 1;Valeur 2;Valeur 3
14117;Table 1;5- Moins passif circulant;Valeur 1;Valeur 2;Valeur 3
14124;Table 1;5- Moins passif circulant;Valeur 1;Valeur 2;Valeur 3
14131;Table 1;5- Moins passif circulant;Valeur 1;Valeur 2;Valeur 3
14138;Table 1;5- Moins passif circulant;Valeur 1;Valeur 2;Valeur 3
14118;Table 1;6- BESOIN DE FINANCEMENT GLOBAL (4 - 5) (B);Valeur 1;Valeur 2;Valeur 3
14125;Table 1;6- BESOIN DE FINANCEMENT GLOBAL (4 - 5) (B);Valeur 1;Valeur 2;Valeur 3
14132;Table 1;6- BESOIN DE FINANCEMENT GLOBAL (4 - 5) (B);Valeur 1;Valeur 2;Valeur 3
14139;Table 1;6- BESOIN DE FINANCEMENT GLOBAL (4 - 5) (B);Valeur 1;Valeur 2;Valeur 3
14119;Table 1;7- TRESORERIE NETTE (ACTIF - PASSIF) = A - B;Valeur 1;Valeur 2;Valeur 3
14126;Table 1;7- TRESORERIE NETTE (ACTIF - PASSIF) = A - B;Valeur 1;Valeur 2;Valeur 3
14133;Table 1;7- TRESORERIE NETTE (ACTIF - PASSIF) = A - B;Valeur 1;Valeur 2;Valeur 3
14140;Table 1;7- TRESORERIE NETTE (ACTIF - PASSIF) = A - B;Valeur 1;Valeur 2;Valeur 3
14172;Table 1;* AUTOFINANCEMENT (A);Valeur 1;Valeur 2;Valeur 3
14184;Table 1;* AUTOFINANCEMENT (A);Valeur 1;Valeur 2;Valeur 3
14196;Table 1;* AUTOFINANCEMENT (A);Valeur 1;Valeur 2;Valeur 3
14208;Table 1;* AUTOFINANCEMENT (A);Valeur 1;Valeur 2;Valeur 3
14173;Table 1;- Capacité d'autofinancement;Valeur 1;Valeur 2;Valeur 3
14185;Table 1;- Capacité d'autofinancement;Valeur 1;Valeur 2;Valeur 3
14197;Table 1;- Capacité d'autofinancement;Valeur 1;Valeur 2;Valeur 3
14209;Table 1;- Capacité d'autofinancement;Valeur 1;Valeur 2;Valeur 3
14174;Table 1;- Distribution de bénéfices;Valeur 1;Valeur 2;Valeur 3
14186;Table 1;- Distribution de bénéfices;Valeur 1;Valeur 2;Valeur 3
14198;Table 1;- Distribution de bénéfices;Valeur 1;Valeur 2;Valeur 3
14210;Table 1;- Distribution de bénéfices;Valeur 1;Valeur 2;Valeur 3
14175;Table 1;* CESSIONS ET REDUCTIONS D'IMMOBILISATIONS (B);Valeur 1;Valeur 2;Valeur 3
14187;Table 1;* CESSIONS ET REDUCTIONS D'IMMOBILISATIONS (B);Valeur 1;Valeur 2;Valeur 3
14199;Table 1;* CESSIONS ET REDUCTIONS D'IMMOBILISATIONS (B);Valeur 1;Valeur 2;Valeur 3
